epoch;loss;val_loss
0;0.4811569154262543;0.3170435428619385
1;0.32432255148887634;0.3117561340332031
2;0.3177494704723358;0.3040519952774048
3;0.3148883283138275;0.31725630164146423
4;0.3122779428958893;0.3044973909854889
