epoch;loss;val_loss
0;0.20345216989517212;0.17214657366275787
1;0.16996201872825623;0.1650114208459854
2;0.16897065937519073;0.16635526716709137
3;0.15980152785778046;0.15678498148918152
4;0.15622863173484802;0.1539417952299118
5;0.15453597903251648;0.15161892771720886
6;0.15199953317642212;0.15235811471939087
7;0.1508055031299591;0.14992110431194305
8;0.14982283115386963;0.14856426417827606
9;0.14897271990776062;0.14810869097709656
